"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10235","Повторное использование поиска","chromium","Mon Oct 06 01:10:07 UTC 2025","passed","Mon Oct 06 01:10:17 UTC 2025","","","",""
